date,total_confirm,total_suspect,total_heal,total_dead,total_severe,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,name
2020-02-28,63,0,1,0,0,3,0.0,1,0,,,美国
2020-02-29,63,0,1,1,0,0,0.0,0,1,,,美国
2020-03-01,89,0,1,2,0,26,0.0,0,1,,,美国
2020-03-02,96,0,1,6,0,7,0.0,0,4,,,美国
2020-03-03,122,0,1,9,0,26,0.0,0,3,0.0,,美国
2020-03-04,163,0,1,12,0,41,0.0,0,3,0.0,,美国
2020-03-05,232,0,1,14,0,69,0.0,0,2,0.0,,美国
2020-03-06,324,0,10,14,0,92,0.0,9,0,0.0,,美国
2020-03-07,445,0,10,19,0,121,0.0,0,5,0.0,,美国
2020-03-08,547,0,10,21,0,102,0.0,0,2,0.0,,美国
2020-03-09,717,0,10,26,0,170,0.0,0,5,0.0,,美国
2020-03-10,1004,0,10,31,0,287,0.0,0,5,0.0,,美国
2020-03-11,1312,0,10,38,0,308,0.0,0,7,0.0,,美国
2020-03-12,1658,0,10,41,0,346,0.0,0,3,0.0,,美国
2020-03-13,2204,0,10,49,0,546,0.0,0,8,0.0,,美国
2020-03-14,2816,0,10,60,0,612,0.0,0,11,0.0,,美国
2020-03-15,3774,0,10,69,0,958,0.0,0,9,0.0,,美国
2020-03-16,4442,0,10,77,0,668,0.0,0,8,0.0,,美国
2020-03-17,6420,0,10,108,0,1978,0.0,0,31,0.0,,美国
2020-03-18,9088,0,106,145,0,2668,0.0,96,37,0.0,,美国
2020-03-19,13350,0,106,188,0,4262,0.0,0,43,0.0,,美国
2020-03-20,19624,0,147,260,0,6274,0.0,41,72,0.0,,美国
2020-03-21,22043,0,171,340,0,2419,0.0,24,80,0.0,,美国
2020-03-22,35224,0,178,471,0,13181,0.0,7,131,0.0,,美国
2020-03-23,43963,0,178,586,0,8739,0.0,0,115,0.0,,美国
2020-03-24,53660,0,178,703,0,9697,0.0,0,117,0.0,,美国
2020-03-25,68960,0,178,1041,0,15300,0.0,0,338,0.0,,美国
2020-03-26,85840,0,616,1296,0,16880,0.0,438,255,0.0,,美国
2020-03-27,100014,0,890,1706,0,14174,0.0,274,410,0.0,,美国
2020-03-28,114763,0,1095,2190,0,14749,0.0,205,484,0.0,,美国
2020-03-29,140917,0,2767,2489,0,26154,0.0,1672,299,0.0,,美国
2020-03-30,144254,0,5545,2953,0,3337,0.0,2778,464,0.0,,美国
2020-03-31,164603,0,5896,3070,0,20349,0.0,351,117,0.0,,美国
2020-02-08,18,0,0,0,0,18,0.0,0,0,,,马来西亚
2020-02-09,18,0,0,0,0,0,0.0,0,0,,,马来西亚
2020-02-13,21,0,0,0,0,3,0.0,0,0,,,马来西亚
2020-02-15,22,0,7,0,0,1,0.0,7,0,,,马来西亚
2020-02-27,23,0,7,0,0,1,0.0,0,0,,,马来西亚
2020-02-28,25,0,15,0,0,2,0.0,8,0,,,马来西亚
2020-03-01,29,0,22,0,0,4,0.0,7,0,,,马来西亚
2020-03-03,36,0,22,0,0,7,0.0,0,0,,,马来西亚
2020-03-04,50,0,22,0,0,14,0.0,0,0,0.0,,马来西亚
2020-03-05,55,0,22,0,0,5,0.0,0,0,0.0,,马来西亚
2020-03-06,83,0,23,0,0,28,0.0,1,0,0.0,,马来西亚
2020-03-07,93,0,23,0,0,10,0.0,0,0,0.0,,马来西亚
2020-03-08,99,0,24,0,0,6,0.0,1,0,0.0,,马来西亚
2020-03-09,117,0,24,0,0,18,0.0,0,0,0.0,,马来西亚
2020-03-10,129,0,24,0,0,12,0.0,0,0,0.0,,马来西亚
2020-03-11,149,0,24,0,0,20,0.0,0,0,0.0,,马来西亚
2020-03-12,158,0,32,0,0,9,0.0,8,0,0.0,,马来西亚
2020-03-13,197,0,32,0,0,39,0.0,0,0,0.0,,马来西亚
2020-03-14,238,0,35,0,0,41,0.0,3,0,0.0,,马来西亚
2020-03-15,428,0,42,0,0,190,0.0,7,0,0.0,,马来西亚
2020-03-16,553,0,42,0,0,125,0.0,0,0,0.0,,马来西亚
2020-03-17,673,0,49,2,0,120,0.0,7,2,0.0,,马来西亚
2020-03-18,790,0,60,2,0,117,0.0,11,0,0.0,,马来西亚
2020-03-19,900,0,75,2,0,110,0.0,15,0,0.0,,马来西亚
2020-03-20,1030,0,87,2,0,130,0.0,12,0,0.0,,马来西亚
2020-03-21,1183,0,114,8,0,153,0.0,27,6,0.0,,马来西亚
2020-03-22,1306,0,114,10,0,123,0.0,0,2,0.0,,马来西亚
2020-03-23,1518,0,114,14,0,212,0.0,0,4,0.0,,马来西亚
2020-03-24,1624,0,183,15,0,106,0.0,69,1,0.0,,马来西亚
2020-03-25,1796,0,199,19,0,172,0.0,16,4,0.0,,马来西亚
2020-03-26,2031,0,215,24,0,235,0.0,16,5,0.0,,马来西亚
2020-03-27,2161,0,259,26,0,130,0.0,44,2,0.0,,马来西亚
2020-03-28,2320,0,320,27,0,159,0.0,61,1,0.0,,马来西亚
2020-03-29,2470,0,320,27,0,150,0.0,0,0,0.0,,马来西亚
2020-03-30,2626,0,479,37,0,156,0.0,159,10,0.0,,马来西亚
2020-03-31,2766,0,537,43,0,140,0.0,58,6,0.0,,马来西亚
2020-02-08,14,0,0,0,0,14,0.0,0,0,,,越南
2020-02-10,15,0,0,0,0,1,0.0,0,0,,,越南
2020-02-13,16,0,0,0,0,1,0.0,0,0,,,越南
2020-02-25,16,0,16,0,0,0,0.0,16,0,,,越南
2020-02-26,16,0,16,0,0,0,,0,0,,,越南
2020-03-07,20,0,16,0,0,4,0.0,0,0,0.0,,越南
2020-03-08,30,0,16,0,0,10,0.0,0,0,0.0,,越南
2020-03-10,34,0,16,0,0,4,0.0,0,0,0.0,,越南
2020-03-11,39,0,16,0,0,5,0.0,0,0,0.0,,越南
2020-03-12,44,0,16,0,0,5,0.0,0,0,0.0,,越南
2020-03-14,53,0,16,0,0,9,0.0,0,0,0.0,,越南
2020-03-15,57,0,16,0,0,4,0.0,0,0,0.0,,越南
2020-03-16,61,0,16,0,0,4,0.0,0,0,0.0,,越南
2020-03-17,68,0,16,0,0,7,0.0,0,0,0.0,,越南
2020-03-18,76,0,16,0,0,8,0.0,0,0,0.0,,越南
2020-03-19,85,0,16,0,0,9,0.0,0,0,0.0,,越南
2020-03-21,94,0,16,0,0,9,0.0,0,0,0.0,,越南
2020-03-22,113,0,17,0,0,19,0.0,1,0,0.0,,越南
2020-03-23,121,0,17,0,0,8,0.0,0,0,0.0,,越南
2020-03-24,134,0,17,0,0,13,0.0,0,0,0.0,,越南
2020-03-25,141,0,17,0,0,7,0.0,0,0,0.0,,越南
2020-03-26,153,0,17,0,0,12,0.0,0,0,0.0,,越南
2020-03-27,169,0,20,0,0,16,0.0,3,0,0.0,,越南
2020-03-28,174,0,20,0,0,5,0.0,0,0,0.0,,越南
2020-03-29,188,0,20,0,0,14,0.0,0,0,0.0,,越南
2020-03-30,203,0,52,0,0,15,0.0,32,0,0.0,,越南
2020-03-31,204,0,55,0,0,1,0.0,3,0,0.0,,越南
2020-03-26,3,0,0,0,0,3,0.0,0,0,0.0,,圣巴泰勒米
2020-03-13,1,0,0,0,0,1,0.0,0,0,0.0,,肯尼亚
2020-03-15,3,0,0,0,0,2,0.0,0,0,0.0,,肯尼亚
2020-03-18,7,0,0,0,0,4,0.0,0,0,0.0,,肯尼亚
2020-03-22,15,0,0,0,0,8,0.0,0,0,0.0,,肯尼亚
2020-03-23,16,0,0,0,0,1,0.0,0,0,0.0,,肯尼亚
2020-03-24,25,0,0,0,0,9,0.0,0,0,0.0,,肯尼亚
2020-03-25,28,0,1,0,0,3,0.0,1,0,0.0,,肯尼亚
2020-03-26,31,0,1,1,0,3,0.0,0,1,0.0,,肯尼亚
2020-03-28,38,0,1,1,0,7,0.0,0,0,0.0,,肯尼亚
2020-03-29,42,0,1,1,0,4,0.0,0,0,0.0,,肯尼亚
2020-02-18,0,0,0,0,0,0,0.0,0,0,,,伊朗
2020-02-19,2,0,0,2,0,2,0.0,0,2,,,伊朗
2020-02-20,5,0,0,2,0,3,0.0,0,0,,,伊朗
2020-02-21,18,0,0,4,0,13,0.0,0,2,,,伊朗
2020-02-22,28,0,0,6,0,10,0.0,0,2,,,伊朗
2020-02-23,43,320,0,8,0,15,0.0,0,2,,,伊朗
2020-02-24,61,0,3,12,0,18,0.0,3,4,,,伊朗
2020-02-25,95,320,3,16,0,34,0.0,0,4,,,伊朗
2020-02-26,139,320,3,19,0,44,0.0,0,3,,,伊朗
2020-02-27,245,320,49,26,0,106,0.0,46,7,,,伊朗
2020-02-28,388,320,73,34,0,143,0.0,24,8,,,伊朗
2020-02-29,593,320,123,43,0,205,0.0,50,9,,,伊朗
2020-03-01,978,0,175,54,0,385,0.0,52,11,,,伊朗
2020-03-02,1501,0,291,66,0,523,,116,12,,,伊朗
2020-03-03,2281,0,435,77,0,780,,144,11,,,伊朗
2020-03-04,2922,0,552,92,0,641,,117,15,,,伊朗
2020-03-05,3513,0,739,107,0,591,,187,15,,,伊朗
2020-03-06,4747,0,913,124,0,1234,,174,17,,,伊朗
2020-03-07,5823,0,1669,145,0,1076,,756,21,,,伊朗
2020-03-08,6566,0,2134,194,0,743,,465,49,,,伊朗
2020-03-09,7161,0,2394,237,0,595,,260,43,,,伊朗
2020-03-10,8042,0,2731,291,0,881,,337,54,,,伊朗
2020-03-11,9000,0,2959,354,0,958,,228,63,,,伊朗
2020-03-12,10075,0,3276,429,0,1075,,317,75,,,伊朗
2020-03-13,11364,0,3529,514,0,1289,,253,85,,,伊朗
2020-03-14,12729,0,4339,611,0,1365,,810,97,,,伊朗
2020-03-15,13938,0,4590,724,0,1209,,251,113,,,伊朗
2020-03-16,14991,0,4996,853,0,1053,,406,129,,,伊朗
2020-03-17,16169,0,5389,988,0,1178,,393,135,,,伊朗
2020-03-18,17361,0,5710,1135,0,1192,,321,147,,,伊朗
2020-03-19,18407,0,5979,1284,0,1046,,269,149,,,伊朗
2020-03-20,19644,0,6745,1556,0,1237,0.0,766,272,0.0,,伊朗
2020-03-21,20610,0,7635,1556,0,966,,890,0,,,伊朗
2020-03-22,21638,0,7913,1685,0,1028,0.0,278,129,0.0,,伊朗
2020-03-23,23049,0,8376,1812,0,1411,0.0,463,127,0.0,,伊朗
2020-03-24,24811,0,8913,1934,0,1762,,537,122,,,伊朗
2020-03-25,27017,0,9625,2077,0,2206,,712,143,,,伊朗
2020-03-26,29406,0,10457,2234,0,2389,,832,157,,,伊朗
2020-03-27,32332,0,11133,2378,0,2926,,676,144,,,伊朗
2020-03-28,35408,0,11679,2517,0,3076,,546,139,,,伊朗
2020-03-29,38309,0,12391,2640,0,2901,,712,123,,,伊朗
2020-03-31,44606,0,14656,2898,0,6297,,2265,258,,,伊朗
2020-02-21,2,0,0,0,0,2,0.0,0,0,,,以色列
2020-02-24,6,0,0,0,0,4,0.0,0,0,,,以色列
2020-02-26,6,0,1,0,0,0,0.0,1,0,,,以色列
2020-02-27,7,0,1,0,0,1,0.0,0,0,,,以色列
2020-02-28,9,0,3,0,0,2,0.0,2,0,,,以色列
2020-03-01,10,0,3,0,0,1,0.0,0,0,,,以色列
2020-03-02,12,0,3,0,0,2,0.0,0,0,,,以色列
2020-03-03,12,0,3,0,0,0,0.0,0,0,,,以色列
2020-03-04,15,0,3,0,0,3,0.0,0,0,0.0,,以色列
2020-03-05,17,0,3,0,0,2,0.0,0,0,0.0,,以色列
2020-03-07,23,0,3,0,0,6,0.0,0,0,0.0,,以色列
2020-03-08,39,0,3,0,0,16,0.0,0,0,0.0,,以色列
2020-03-09,50,0,3,0,0,11,0.0,0,0,0.0,,以色列
2020-03-10,75,0,3,0,0,25,0.0,0,0,0.0,,以色列
2020-03-11,100,0,3,0,0,25,0.0,0,0,0.0,,以色列
2020-03-12,109,0,3,0,0,9,0.0,0,0,0.0,,以色列
2020-03-13,143,0,3,0,0,34,0.0,0,0,0.0,,以色列
2020-03-14,195,0,3,0,0,52,0.0,0,0,0.0,,以色列
2020-03-15,213,0,4,0,0,18,0.0,1,0,0.0,,以色列
2020-03-16,298,0,4,0,0,85,0.0,0,0,0.0,,以色列
2020-03-17,337,0,11,0,0,39,0.0,7,0,0.0,,以色列
2020-03-18,433,0,11,0,0,96,0.0,0,0,0.0,,以色列
2020-03-19,677,0,12,0,0,244,0.0,1,0,0.0,,以色列
2020-03-20,705,0,12,1,0,28,0.0,0,1,0.0,,以色列
2020-03-21,883,0,12,1,0,178,0.0,0,0,0.0,,以色列
2020-03-22,1071,0,37,1,0,188,0.0,25,0,0.0,,以色列
2020-03-23,1442,0,41,1,0,371,0.0,4,0,0.0,,以色列
2020-03-24,1930,0,53,3,0,488,0.0,12,2,0.0,,以色列
2020-03-25,2369,0,64,5,0,439,0.0,11,2,0.0,,以色列
2020-03-26,2693,0,70,8,0,324,0.0,6,3,0.0,,以色列
2020-03-27,3035,0,79,10,0,342,0.0,9,2,0.0,,以色列
2020-03-28,3619,0,89,12,0,584,0.0,10,2,0.0,,以色列
2020-03-29,4347,0,132,15,0,728,0.0,43,3,0.0,,以色列
2020-03-30,4695,0,161,16,0,348,0.0,29,1,0.0,,以色列
2020-03-31,4831,0,163,17,0,136,0.0,2,1,0.0,,以色列
2020-02-21,1,0,0,0,0,1,0.0,0,0,,,黎巴嫩
2020-02-27,3,0,0,0,0,2,0.0,0,0,,,黎巴嫩
2020-03-04,15,0,1,0,0,12,0.0,1,0,0.0,,黎巴嫩
2020-03-07,28,0,1,0,0,13,0.0,0,0,0.0,,黎巴嫩
2020-03-08,32,0,1,0,0,4,0.0,0,0,0.0,,黎巴嫩
2020-03-10,52,0,1,1,0,20,0.0,0,1,0.0,,黎巴嫩
2020-03-11,59,0,1,2,0,7,0.0,0,1,0.0,,黎巴嫩
2020-03-12,68,0,1,3,0,9,0.0,0,1,0.0,,黎巴嫩
2020-03-13,77,0,1,3,0,9,0.0,0,0,0.0,,黎巴嫩
2020-03-14,93,0,1,3,0,16,0.0,0,0,0.0,,黎巴嫩
2020-03-15,99,0,1,3,0,6,0.0,0,0,0.0,,黎巴嫩
2020-03-16,109,0,1,3,0,10,0.0,0,0,0.0,,黎巴嫩
2020-03-19,158,0,1,3,0,49,0.0,0,0,0.0,,黎巴嫩
2020-03-20,177,0,1,4,0,19,0.0,0,1,0.0,,黎巴嫩
2020-03-22,245,0,1,4,0,68,0.0,0,0,0.0,,黎巴嫩
2020-03-23,267,0,1,4,0,22,0.0,0,0,0.0,,黎巴嫩
2020-03-24,304,0,8,4,0,37,0.0,7,0,0.0,,黎巴嫩
2020-03-25,333,0,8,4,0,29,0.0,0,0,0.0,,黎巴嫩
2020-03-26,368,0,20,6,0,35,0.0,12,2,0.0,,黎巴嫩
2020-03-27,391,0,23,7,0,23,0.0,3,1,0.0,,黎巴嫩
2020-03-28,412,0,27,8,0,21,0.0,4,1,0.0,,黎巴嫩
2020-03-30,446,0,32,11,0,34,0.0,5,3,0.0,,黎巴嫩
2020-03-31,463,0,35,12,0,17,0.0,3,1,0.0,,黎巴嫩
2020-02-25,1,0,0,0,0,1,0.0,0,0,,,克罗地亚
2020-02-27,3,0,0,0,0,2,0.0,0,0,,,克罗地亚
2020-02-28,5,0,0,0,0,2,0.0,0,0,,,克罗地亚
2020-02-29,6,0,0,0,0,1,0.0,0,0,,,克罗地亚
2020-03-01,7,0,0,0,0,1,0.0,0,0,,,克罗地亚
2020-03-02,8,0,0,0,0,1,0.0,0,0,,,克罗地亚
2020-03-03,9,0,0,0,0,1,0.0,0,0,,,克罗地亚
2020-03-04,10,0,0,0,0,1,0.0,0,0,0.0,,克罗地亚
2020-03-06,11,0,0,0,0,1,0.0,0,0,0.0,,克罗地亚
2020-03-09,13,0,0,0,0,2,0.0,0,0,0.0,,克罗地亚
2020-03-10,15,0,0,0,0,2,0.0,0,0,0.0,,克罗地亚
2020-03-11,19,0,0,0,0,4,0.0,0,0,0.0,,克罗地亚
2020-03-12,31,0,0,0,0,12,0.0,0,0,0.0,,克罗地亚
2020-03-14,37,0,0,0,0,6,0.0,0,0,0.0,,克罗地亚
2020-03-15,46,0,0,0,0,9,0.0,0,0,0.0,,克罗地亚
2020-03-16,57,0,4,0,0,11,0.0,4,0,0.0,,克罗地亚
2020-03-19,102,0,5,1,0,45,0.0,1,1,0.0,,克罗地亚
2020-03-23,315,0,5,1,0,213,0.0,0,0,0.0,,克罗地亚
2020-03-24,382,0,5,1,0,67,0.0,0,0,0.0,,克罗地亚
2020-03-25,442,0,5,1,0,60,0.0,0,0,0.0,,克罗地亚
2020-03-26,481,0,22,1,0,39,0.0,17,0,0.0,,克罗地亚
2020-03-27,586,0,37,3,0,105,0.0,15,2,0.0,,克罗地亚
2020-03-28,635,0,45,4,0,49,0.0,8,1,0.0,,克罗地亚
2020-03-29,713,0,45,6,0,78,0.0,0,2,0.0,,克罗地亚
2020-03-30,790,0,64,6,0,77,0.0,19,0,0.0,,克罗地亚
2020-02-25,2,0,0,0,0,2,0.0,0,0,,,奥地利
2020-02-27,3,0,0,0,0,1,0.0,0,0,,,奥地利
2020-02-28,5,0,0,0,0,2,0.0,0,0,,,奥地利
2020-02-29,10,0,0,0,0,5,0.0,0,0,,,奥地利
2020-03-01,14,0,0,0,0,4,0.0,0,0,,,奥地利
2020-03-02,16,0,0,0,0,2,0.0,0,0,,,奥地利
2020-03-03,24,0,0,0,0,8,0.0,0,0,0.0,,奥地利
2020-03-05,41,0,0,0,0,17,0.0,0,0,0.0,,奥地利
2020-03-06,55,0,0,0,0,14,0.0,0,0,0.0,,奥地利
2020-03-07,79,0,0,0,0,24,0.0,0,0,0.0,,奥地利
2020-03-08,102,0,0,0,0,23,0.0,0,0,0.0,,奥地利
2020-03-09,131,0,0,0,0,29,0.0,0,0,0.0,,奥地利
2020-03-10,182,0,0,0,0,51,0.0,0,0,0.0,,奥地利
2020-03-11,296,0,4,0,0,114,0.0,4,0,0.0,,奥地利
2020-03-12,361,0,4,1,0,65,0.0,0,1,0.0,,奥地利
2020-03-13,504,0,6,1,0,143,0.0,2,0,0.0,,奥地利
2020-03-14,655,0,6,1,0,151,0.0,0,0,0.0,,奥地利
2020-03-15,860,0,6,2,0,205,0.0,0,1,0.0,,奥地利
2020-03-16,1016,0,6,3,0,156,0.0,0,1,0.0,,奥地利
2020-03-17,1332,0,9,3,0,316,0.0,3,0,0.0,,奥地利
2020-03-19,2013,0,9,3,0,681,0.0,0,0,0.0,,奥地利
2020-03-20,2388,0,9,6,0,375,0.0,0,3,0.0,,奥地利
2020-03-21,2664,0,9,7,0,276,0.0,0,1,0.0,,奥地利
2020-03-22,3244,0,9,16,0,580,0.0,0,9,0.0,,奥地利
2020-03-23,3924,0,9,21,0,680,0.0,0,5,0.0,,奥地利
2020-03-24,4876,0,9,28,0,952,0.0,0,7,0.0,,奥地利
2020-03-25,5560,0,9,30,0,684,0.0,0,2,0.0,,奥地利
2020-03-26,6398,0,9,49,0,838,0.0,0,19,0.0,,奥地利
2020-03-27,7697,0,112,49,0,1299,0.0,103,0,0.0,,奥地利
2020-03-28,8010,0,225,68,0,313,0.0,113,19,0.0,,奥地利
2020-03-29,8536,0,225,68,0,526,0.0,0,0,0.0,,奥地利
2020-03-30,9597,0,636,108,0,1061,0.0,411,40,0.0,,奥地利
2020-03-31,9634,0,636,108,0,37,0.0,0,0,0.0,,奥地利
2020-02-25,1,0,0,0,0,1,0.0,0,0,,,瑞士
2020-02-27,9,0,0,0,0,8,0.0,0,0,,,瑞士
2020-02-28,15,0,0,0,0,6,0.0,0,0,,,瑞士
2020-02-29,24,0,0,0,0,9,0.0,0,0,,,瑞士
2020-03-01,27,0,0,0,0,3,0.0,0,0,,,瑞士
2020-03-02,27,0,0,0,0,0,,0,0,,,瑞士
2020-03-03,46,0,2,0,0,19,0.0,2,0,0.0,,瑞士
2020-03-04,58,0,2,0,0,12,0.0,0,0,0.0,,瑞士
2020-03-05,111,0,3,1,0,53,0.0,1,1,0.0,,瑞士
2020-03-06,210,0,3,1,0,99,0.0,0,0,0.0,,瑞士
2020-03-07,228,0,3,1,0,18,0.0,0,0,0.0,,瑞士
2020-03-08,281,0,3,2,0,53,0.0,0,1,0.0,,瑞士
2020-03-09,312,0,3,2,0,31,0.0,0,0,0.0,,瑞士
2020-03-10,476,0,3,3,0,164,0.0,0,1,0.0,,瑞士
2020-03-11,645,0,3,3,0,169,0.0,0,0,0.0,,瑞士
2020-03-12,815,0,3,4,0,170,0.0,0,1,0.0,,瑞士
2020-03-13,1009,0,3,6,0,194,0.0,0,2,0.0,,瑞士
2020-03-14,1189,0,3,11,0,180,0.0,0,5,0.0,,瑞士
2020-03-15,1563,0,3,13,0,374,0.0,0,2,0.0,,瑞士
2020-03-16,2220,0,3,14,0,657,0.0,0,1,0.0,,瑞士
2020-03-17,2269,0,3,14,0,49,0.0,0,0,0.0,,瑞士
2020-03-18,3028,0,3,21,0,759,0.0,0,7,0.0,,瑞士
2020-03-19,3888,0,3,33,0,860,0.0,0,12,0.0,,瑞士
2020-03-20,4176,0,3,43,0,288,0.0,0,10,0.0,,瑞士
2020-03-21,6113,0,3,56,0,1937,0.0,0,13,0.0,,瑞士
2020-03-22,7014,0,3,60,0,901,0.0,0,4,0.0,,瑞士
2020-03-23,8060,0,3,66,0,1046,0.0,0,6,0.0,,瑞士
2020-03-24,8836,0,3,83,0,776,0.0,0,17,0.0,,瑞士
2020-03-25,10530,0,3,148,0,1694,0.0,0,65,0.0,,瑞士
2020-03-26,11811,0,131,191,0,1281,0.0,128,43,0.0,,瑞士
2020-03-27,12928,0,131,197,0,1117,0.0,0,6,0.0,,瑞士
2020-03-28,13213,0,131,235,0,285,0.0,0,38,0.0,,瑞士
2020-03-29,14274,0,1530,264,0,1061,0.0,1399,29,0.0,,瑞士
2020-03-30,15475,0,1823,359,0,1201,0.0,293,95,0.0,,瑞士
2020-03-31,16176,0,1823,373,0,701,0.0,0,14,0.0,,瑞士
2020-02-26,1,0,0,0,0,1,0.0,0,0,,,希腊
2020-02-27,3,0,0,0,0,2,0.0,0,0,,,希腊
2020-02-28,4,0,0,0,0,1,0.0,0,0,,,希腊
2020-03-01,7,0,0,0,0,3,0.0,0,0,,,希腊
2020-03-04,9,0,0,0,0,2,0.0,0,0,0.0,,希腊
2020-03-05,31,0,0,0,0,22,0.0,0,0,0.0,,希腊
2020-03-06,46,0,0,0,0,15,0.0,0,0,0.0,,希腊
2020-03-07,66,0,0,0,0,20,0.0,0,0,0.0,,希腊
2020-03-09,84,0,0,0,0,18,0.0,0,0,0.0,,希腊
2020-03-10,89,0,0,0,0,5,0.0,0,0,0.0,,希腊
2020-03-11,99,0,0,1,0,10,0.0,0,1,0.0,,希腊
2020-03-12,117,0,0,1,0,18,0.0,0,0,0.0,,希腊
2020-03-13,190,0,0,1,0,73,0.0,0,0,0.0,,希腊
2020-03-14,228,0,0,3,0,38,0.0,0,2,0.0,,希腊
2020-03-15,331,0,0,4,0,103,0.0,0,1,0.0,,希腊
2020-03-16,352,0,0,4,0,21,0.0,0,0,0.0,,希腊
2020-03-17,387,0,14,5,0,35,0.0,14,1,0.0,,希腊
2020-03-18,418,0,14,5,0,31,0.0,0,0,0.0,,希腊
2020-03-20,495,0,19,8,0,77,0.0,5,3,0.0,,希腊
2020-03-21,530,0,19,13,0,35,0.0,0,5,0.0,,希腊
2020-03-22,624,0,19,15,0,94,0.0,0,2,0.0,,希腊
2020-03-23,695,0,19,17,0,71,0.0,0,2,0.0,,希腊
2020-03-24,743,0,19,20,0,48,0.0,0,3,0.0,,希腊
2020-03-25,821,0,19,22,0,78,0.0,0,2,0.0,,希腊
2020-03-26,892,0,42,27,0,71,0.0,23,5,0.0,,希腊
2020-03-27,966,0,42,28,0,74,0.0,0,1,0.0,,希腊
2020-03-28,1061,0,42,32,0,95,0.0,0,4,0.0,,希腊
2020-03-29,1156,0,42,38,0,95,0.0,0,6,0.0,,希腊
2020-03-30,1212,0,42,43,0,56,0.0,0,5,0.0,,希腊
2020-03-18,3,0,0,0,0,3,0.0,0,0,0.0,,毛里求斯
2020-03-19,7,0,0,0,0,4,0.0,0,0,0.0,,毛里求斯
2020-03-21,14,0,0,1,0,7,0.0,0,1,0.0,,毛里求斯
2020-03-22,28,0,0,2,0,14,0.0,0,1,0.0,,毛里求斯
2020-03-23,36,0,0,2,0,8,0.0,0,0,0.0,,毛里求斯
2020-03-24,42,0,0,2,0,6,0.0,0,0,0.0,,毛里求斯
2020-03-25,52,0,0,2,0,10,0.0,0,0,0.0,,毛里求斯
2020-03-26,81,0,0,2,0,29,0.0,0,0,0.0,,毛里求斯
2020-03-27,94,0,0,2,0,13,0.0,0,0,0.0,,毛里求斯
2020-03-28,102,0,0,2,0,8,0.0,0,0,0.0,,毛里求斯
2020-03-29,110,0,0,2,0,8,0.0,0,0,0.0,,毛里求斯
2020-03-30,131,0,0,3,0,21,0.0,0,1,0.0,,毛里求斯
2020-03-31,143,0,0,3,0,12,0.0,0,0,0.0,,毛里求斯
2020-02-27,1,0,0,0,0,1,0.0,0,0,,,爱沙尼亚
2020-03-05,3,0,0,0,0,2,0.0,0,0,0.0,,爱沙尼亚
2020-03-07,10,0,0,0,0,7,0.0,0,0,0.0,,爱沙尼亚
2020-03-10,12,0,0,0,0,2,0.0,0,0,0.0,,爱沙尼亚
2020-03-11,13,0,0,0,0,1,0.0,0,0,0.0,,爱沙尼亚
2020-03-12,17,0,0,0,0,4,0.0,0,0,0.0,,爱沙尼亚
2020-03-13,68,0,0,0,0,51,0.0,0,0,0.0,,爱沙尼亚
2020-03-14,109,0,0,0,0,41,0.0,0,0,0.0,,爱沙尼亚
2020-03-15,135,0,0,0,0,26,0.0,0,0,0.0,,爱沙尼亚
2020-03-16,205,0,0,0,0,70,0.0,0,0,0.0,,爱沙尼亚
2020-03-17,225,0,0,0,0,20,0.0,0,0,0.0,,爱沙尼亚
2020-03-18,258,0,0,0,0,33,0.0,0,0,0.0,,爱沙尼亚
2020-03-22,326,0,0,0,0,68,0.0,0,0,0.0,,爱沙尼亚
2020-03-23,352,0,0,0,0,26,0.0,0,0,0.0,,爱沙尼亚
2020-03-24,369,0,0,0,0,17,0.0,0,0,0.0,,爱沙尼亚
2020-03-25,404,0,9,1,0,35,0.0,9,1,0.0,,爱沙尼亚
2020-03-26,538,0,34,1,0,134,0.0,25,0,0.0,,爱沙尼亚
2020-03-27,575,0,34,1,0,37,0.0,0,0,0.0,,爱沙尼亚
2020-03-28,640,0,34,1,0,65,0.0,0,0,0.0,,爱沙尼亚
2020-03-29,679,0,34,3,0,39,0.0,0,2,0.0,,爱沙尼亚
2020-03-30,715,0,34,3,0,36,0.0,0,0,0.0,,爱沙尼亚
2020-02-27,1,0,0,0,0,1,0.0,0,0,,,北马其顿
2020-03-09,4,0,0,0,0,3,0.0,0,0,0.0,,北马其顿
2020-03-10,7,0,0,0,0,3,0.0,0,0,0.0,,北马其顿
2020-03-11,9,0,0,0,0,2,0.0,0,0,0.0,,北马其顿
2020-03-14,13,0,0,0,0,4,0.0,0,0,0.0,,北马其顿
2020-03-15,18,0,0,0,0,5,0.0,0,0,0.0,,北马其顿
2020-03-17,31,0,0,0,0,13,0.0,0,0,0.0,,北马其顿
2020-03-18,35,0,0,0,0,4,0.0,0,0,0.0,,北马其顿
2020-03-22,114,0,0,1,0,79,0.0,0,1,0.0,,北马其顿
2020-03-23,136,0,1,2,0,22,0.0,1,1,0.0,,北马其顿
2020-03-26,177,0,1,3,0,41,0.0,0,1,0.0,,北马其顿
2020-03-27,201,0,3,3,0,24,0.0,2,0,0.0,,北马其顿
2020-03-28,241,0,3,4,0,40,0.0,0,1,0.0,,北马其顿
2020-03-29,257,0,3,6,0,16,0.0,0,2,0.0,,北马其顿
