timestamp,id,group,action
2016/12/18 21:56,780230,experiment,click
2016/12/18 22:07,692634,control,view
2016/12/18 22:09,692634,control,click
2016/12/18 22:23,749897,control,view
2016/12/18 22:24,749897,control,click
2016/12/18 22:40,233061,control,view
2016/12/18 22:40,681943,control,view
2016/12/18 22:40,233061,control,click
2016/12/18 22:41,681943,control,click
2016/12/18 23:16,710684,experiment,view
2016/12/18 23:17,710684,experiment,click
2016/12/18 23:19,851453,experiment,view
2016/12/18 23:20,851453,experiment,click
2016/12/19 00:41,719661,control,view
2016/12/19 02:10,833995,experiment,view
2016/12/19 02:11,833995,experiment,click
2016/12/19 02:14,695192,control,view
2016/12/19 02:32,663476,experiment,view
2016/12/19 03:29,247731,control,view
2016/12/19 03:33,551727,experiment,view
2016/12/19 03:48,542044,control,view
2016/12/19 03:48,673013,control,view
2016/12/19 03:48,673013,control,click
2016/12/19 03:55,771652,control,view
2016/12/19 03:56,876020,control,view
2016/12/19 04:21,261704,experiment,view
2016/12/19 04:23,838767,control,view
2016/12/19 04:23,678189,experiment,view
2016/12/19 04:24,838767,control,click
2016/12/19 04:38,423173,experiment,view
2016/12/19 04:39,423173,experiment,click
2016/12/19 05:09,438811,experiment,view
2016/12/19 05:34,458727,control,view
2016/12/19 05:56,368378,control,view
2016/12/19 06:38,543816,control,view
2016/12/19 06:39,543816,control,click
2016/12/19 06:41,256483,control,view
2016/12/19 06:43,244511,control,view
2016/12/19 07:00,656561,experiment,view
2016/12/19 07:01,656561,experiment,click
2016/12/19 07:38,827454,control,view
2016/12/19 08:59,365597,control,view
2016/12/19 09:00,365597,control,click
2016/12/19 09:12,395776,control,view
2016/12/19 09:28,292842,experiment,view
2016/12/19 09:30,292842,experiment,click
2016/12/19 10:13,543518,control,view
2016/12/19 10:13,543518,control,click
2016/12/19 10:39,578177,experiment,view
2016/12/19 10:41,653947,control,view
2016/12/19 10:42,653947,control,click
2016/12/19 10:54,437506,control,view
2016/12/19 11:04,196965,experiment,view
2016/12/19 11:16,498612,experiment,view
2016/12/19 11:32,194079,experiment,view
2016/12/19 11:40,654941,control,view
2016/12/19 12:27,487802,control,view
2016/12/19 12:34,878630,experiment,view
2016/12/19 12:35,878630,experiment,click
2016/12/19 13:13,604441,experiment,view
2016/12/19 13:13,604441,experiment,click
2016/12/19 14:00,809808,control,view
2016/12/19 14:05,247252,experiment,view
2016/12/19 14:19,205413,experiment,view
2016/12/19 14:39,818460,control,view
2016/12/19 14:40,818460,control,click
2016/12/19 15:20,320783,control,view
2016/12/19 15:21,320783,control,click
2016/12/19 15:30,681173,control,view
2016/12/19 15:49,678891,experiment,view
2016/12/19 16:40,682109,experiment,view
2016/12/19 16:40,682109,experiment,click
2016/12/19 17:01,481898,experiment,view
2016/12/19 17:22,264437,experiment,view
2016/12/19 18:02,434917,control,view
2016/12/19 18:10,507354,control,view
2016/12/19 18:15,439795,control,view
2016/12/19 18:33,479185,experiment,view
2016/12/19 19:22,422310,control,view
2016/12/19 20:14,605008,control,view
2016/12/19 21:01,440822,control,view
2016/12/19 21:03,440822,control,click
2016/12/19 21:06,748385,control,view
2016/12/19 21:07,748385,control,click
2016/12/19 21:24,727939,experiment,view
2016/12/19 22:27,798470,experiment,view
2016/12/19 23:39,796593,control,view
2016/12/19 23:50,239935,experiment,view
2016/12/19 23:55,290843,experiment,view
2016/12/20 00:13,458417,experiment,view
2016/12/20 00:51,755521,experiment,view
2016/12/20 00:52,755521,experiment,click
2016/12/20 00:57,623217,experiment,view
2016/12/20 00:57,623217,experiment,click
2016/12/20 01:25,702753,control,view
2016/12/20 01:26,702753,control,click
2016/12/20 02:01,402919,experiment,view
2016/12/20 03:32,854018,control,view
2016/12/20 03:38,484578,control,view
2016/12/20 03:39,484578,control,click
2016/12/20 03:58,837982,experiment,view
2016/12/20 03:59,837982,experiment,click
2016/12/20 04:11,882493,control,view
2016/12/20 04:31,452999,experiment,view
2016/12/20 04:32,452999,experiment,click
2016/12/20 04:39,528147,experiment,view
2016/12/20 04:41,528147,experiment,click
2016/12/20 04:48,841766,control,view
2016/12/20 05:03,844916,control,view
2016/12/20 05:05,274119,control,view
2016/12/20 05:33,546886,experiment,view
2016/12/20 05:33,546886,experiment,click
2016/12/20 06:50,629934,control,view
2016/12/20 06:59,775319,control,view
2016/12/20 06:59,775319,control,click
2016/12/20 07:00,883440,experiment,view
2016/12/20 07:01,883440,experiment,click
2016/12/20 07:08,744616,control,view
2016/12/20 07:27,799805,control,view
2016/12/20 07:33,826411,experiment,view
2016/12/20 07:35,819783,control,view
2016/12/20 07:36,819783,control,click
2016/12/20 09:01,442852,experiment,view
2016/12/20 09:51,730134,control,view
2016/12/20 10:24,802218,experiment,view
2016/12/20 10:24,802218,experiment,click
2016/12/20 10:33,775899,control,view
2016/12/20 10:40,749102,control,view
2016/12/20 11:18,613355,control,view
2016/12/20 11:37,356334,experiment,view
2016/12/20 12:19,245902,control,view
2016/12/20 13:05,937073,control,view
2016/12/20 13:46,314671,experiment,view
2016/12/20 13:49,581433,experiment,view
2016/12/20 14:16,652640,experiment,view
2016/12/20 14:17,219862,control,view
2016/12/20 14:55,354963,experiment,view
2016/12/20 15:38,271148,control,view
2016/12/20 15:39,271148,control,click
2016/12/20 15:50,412738,control,view
2016/12/20 15:52,412738,control,click
2016/12/20 16:17,347262,experiment,view
2016/12/20 16:19,494365,experiment,view
2016/12/20 17:18,492906,experiment,view
2016/12/20 17:19,492906,experiment,click
2016/12/20 17:20,621045,experiment,view
2016/12/20 17:34,927561,control,view
2016/12/20 19:16,485374,control,view
2016/12/20 19:21,469730,experiment,view
2016/12/20 19:22,469730,experiment,click
2016/12/20 20:01,708430,experiment,view
2016/12/20 20:07,793405,control,view
2016/12/20 20:07,253087,control,view
2016/12/20 21:09,298869,experiment,view
2016/12/20 21:10,298869,experiment,click
2016/12/20 22:51,749236,control,view
2016/12/21 01:20,529702,experiment,view
2016/12/21 01:24,448935,control,view
2016/12/21 01:25,448935,control,click
2016/12/21 01:46,797242,experiment,view
2016/12/21 01:46,797242,experiment,click
2016/12/21 01:53,298916,control,view
2016/12/21 01:54,298916,control,click
2016/12/21 02:04,765369,experiment,view
2016/12/21 02:05,765369,experiment,click
2016/12/21 03:18,318189,control,view
2016/12/21 03:21,628203,control,view
2016/12/21 04:31,784625,experiment,view
2016/12/21 05:01,862933,experiment,view
2016/12/21 06:29,588198,experiment,view
2016/12/21 06:34,533793,experiment,view
2016/12/21 07:17,770282,control,view
2016/12/21 07:18,770282,control,click
2016/12/21 07:37,602873,experiment,view
2016/12/21 07:39,417763,experiment,view
2016/12/21 07:42,433024,experiment,view
2016/12/21 07:43,433024,experiment,click
2016/12/21 07:56,547387,control,view
2016/12/21 08:09,549462,control,view
2016/12/21 08:31,846738,experiment,view
2016/12/21 08:32,846738,experiment,click
2016/12/21 08:50,910126,experiment,view
2016/12/21 09:09,636931,experiment,view
2016/12/21 09:11,879408,experiment,view
2016/12/21 09:21,588003,control,view
2016/12/21 10:06,887594,experiment,view
2016/12/21 10:07,887594,experiment,click
2016/12/21 10:36,411412,experiment,view
2016/12/21 11:08,279127,control,view
2016/12/21 11:08,279127,control,click
2016/12/21 11:46,923941,experiment,view
2016/12/21 11:47,923941,experiment,click
2016/12/21 12:20,460068,experiment,view
2016/12/21 12:37,493239,experiment,view
2016/12/21 13:20,919287,control,view
2016/12/21 14:16,705685,experiment,view
2016/12/21 14:17,705685,experiment,click
2016/12/21 14:52,343303,experiment,view
2016/12/21 14:54,343303,experiment,click
2016/12/21 15:27,300603,control,view
2016/12/21 15:33,303126,experiment,view
2016/12/21 16:49,794674,experiment,view
2016/12/21 17:02,201505,experiment,view
2016/12/21 17:02,201505,experiment,click
2016/12/21 17:22,413254,experiment,view
2016/12/21 19:18,555980,experiment,view
2016/12/21 19:35,751390,control,view
2016/12/21 19:48,207049,control,view
2016/12/21 20:11,768318,experiment,view
2016/12/21 21:08,870198,control,view
2016/12/21 21:12,552615,control,view
2016/12/21 21:34,455108,control,view
2016/12/21 22:03,855914,control,view
2016/12/21 22:04,855914,control,click
2016/12/21 22:08,736350,experiment,view
2016/12/21 22:27,555638,control,view
2016/12/21 22:27,555638,control,click
2016/12/21 22:44,448061,control,view
2016/12/21 22:49,500113,control,view
2016/12/21 22:59,288101,experiment,view
2016/12/21 23:00,288101,experiment,click
2016/12/21 23:01,904523,control,view
2016/12/21 23:02,904523,control,click
2016/12/21 23:45,232980,control,view
2016/12/21 23:47,232980,control,click
2016/12/21 23:57,198022,control,view
2016/12/22 00:06,769429,control,view
2016/12/22 00:07,769429,control,click
2016/12/22 00:14,703370,experiment,view
2016/12/22 00:15,703370,experiment,click
2016/12/22 00:25,528199,control,view
2016/12/22 00:27,528199,control,click
2016/12/22 00:46,861514,experiment,view
2016/12/22 00:47,861514,experiment,click
2016/12/22 04:14,704717,experiment,view
2016/12/22 04:16,704717,experiment,click
2016/12/22 04:16,402446,control,view
2016/12/22 04:17,402446,control,click
2016/12/22 04:32,841457,experiment,view
2016/12/22 04:32,585849,experiment,view
2016/12/22 04:48,330549,control,view
2016/12/22 04:54,257915,control,view
2016/12/22 05:37,356694,experiment,view
2016/12/22 06:00,489698,experiment,view
2016/12/22 06:02,489698,experiment,click
2016/12/22 06:39,482879,control,view
2016/12/22 06:51,618620,experiment,view
2016/12/22 07:18,834479,control,view
2016/12/22 07:56,364386,experiment,view
2016/12/22 08:24,227876,control,view
2016/12/22 08:50,543949,experiment,view
2016/12/22 08:51,543949,experiment,click
2016/12/22 10:54,242647,control,view
2016/12/22 10:54,242647,control,click
2016/12/22 11:06,821110,experiment,view
2016/12/22 12:29,710398,control,view
2016/12/22 13:41,864701,experiment,view
2016/12/22 13:42,864701,experiment,click
2016/12/22 13:47,694893,experiment,view
2016/12/22 13:47,694893,experiment,click
2016/12/22 14:30,447061,control,view
2016/12/22 15:00,901041,control,view
2016/12/22 15:33,343006,control,view
2016/12/22 16:43,481849,experiment,view
2016/12/22 16:47,640242,experiment,view
2016/12/22 16:49,821382,control,view
2016/12/22 16:50,280100,control,view
2016/12/22 16:50,821382,control,click
2016/12/22 17:55,669959,experiment,view
2016/12/22 17:56,669959,experiment,click
2016/12/22 18:28,799150,experiment,view
2016/12/22 18:32,348687,experiment,view
2016/12/22 18:48,865031,experiment,view
2016/12/22 19:02,741534,experiment,view
2016/12/22 19:51,332088,experiment,view
2016/12/22 20:38,523552,experiment,view
2016/12/22 20:40,523552,experiment,click
2016/12/22 20:48,426242,control,view
2016/12/22 20:58,184390,control,view
2016/12/22 21:13,534246,experiment,view
2016/12/22 21:14,534246,experiment,click
2016/12/22 21:28,345024,experiment,view
2016/12/22 21:30,220811,control,view
2016/12/22 22:03,264894,control,view
2016/12/22 22:04,264894,control,click
2016/12/22 22:20,898349,control,view
2016/12/22 22:22,898349,control,click
2016/12/22 23:01,186564,control,view
2016/12/22 23:02,805599,experiment,view
2016/12/22 23:08,228665,experiment,view
2016/12/22 23:09,228665,experiment,click
2016/12/22 23:49,583858,control,view
2016/12/22 23:51,215249,control,view
2016/12/22 23:52,215249,control,click
2016/12/23 00:20,386237,experiment,view
2016/12/23 01:04,238420,experiment,view
2016/12/23 01:18,654562,control,view
2016/12/23 01:38,599651,control,view
2016/12/23 01:38,336573,experiment,view
2016/12/23 02:05,400489,experiment,view
2016/12/23 02:31,455623,control,view
2016/12/23 02:45,628125,control,view
2016/12/23 02:52,662654,experiment,view
2016/12/23 02:53,662654,experiment,click
2016/12/23 03:07,373300,experiment,view
2016/12/23 03:31,720497,experiment,view
2016/12/23 03:53,767601,experiment,view
2016/12/23 03:55,714839,control,view
2016/12/23 04:21,373030,control,view
2016/12/23 04:22,373030,control,click
2016/12/23 05:05,218871,experiment,view
2016/12/23 05:53,317695,control,view
2016/12/23 05:54,317695,control,click
2016/12/23 07:39,462874,control,view
2016/12/23 07:40,462874,control,click
2016/12/23 07:41,853759,experiment,view
2016/12/23 08:14,880202,control,view
2016/12/23 08:15,307674,experiment,view
2016/12/23 08:15,880202,control,click
2016/12/23 09:06,698509,experiment,view
2016/12/23 09:15,789085,experiment,view
2016/12/23 09:17,789085,experiment,click
2016/12/23 09:31,431969,control,view
2016/12/23 09:47,285429,control,view
2016/12/23 09:48,285429,control,click
2016/12/23 09:54,507942,experiment,view
2016/12/23 09:55,507942,experiment,click
2016/12/23 10:15,914183,control,view
2016/12/23 10:16,914183,control,click
2016/12/23 10:49,609072,experiment,view
2016/12/23 10:50,609072,experiment,click
2016/12/23 10:58,860973,control,view
2016/12/23 11:02,252138,experiment,view
2016/12/23 11:04,252138,experiment,click
2016/12/23 11:19,750066,experiment,view
2016/12/23 11:40,889953,experiment,view
2016/12/23 11:42,877423,experiment,view
2016/12/23 11:53,870570,experiment,view
2016/12/23 11:54,870570,experiment,click
2016/12/23 12:24,584163,experiment,view
2016/12/23 12:57,702839,control,view
2016/12/23 12:57,702839,control,click
2016/12/23 13:33,506473,control,view
2016/12/23 13:34,506473,control,click
2016/12/23 13:42,539191,experiment,view
2016/12/23 13:52,811624,control,view
2016/12/23 13:54,811624,control,click
2016/12/23 13:55,404540,experiment,view
2016/12/23 13:56,404540,experiment,click
2016/12/23 14:06,476292,experiment,view
2016/12/23 14:06,476292,experiment,click
2016/12/23 14:10,259089,control,view
2016/12/23 14:11,259089,control,click
2016/12/23 14:35,404166,control,view
2016/12/23 14:59,918266,control,view
2016/12/23 16:15,673181,control,view
2016/12/23 16:15,683480,experiment,view
2016/12/23 17:16,264866,control,view
2016/12/23 17:39,401917,control,view
2016/12/23 17:43,840092,experiment,view
2016/12/23 19:11,900278,experiment,view
2016/12/23 19:28,546330,experiment,view
2016/12/23 20:08,657001,control,view
2016/12/23 20:23,506201,control,view
2016/12/23 20:33,314887,experiment,view
2016/12/23 20:33,314887,experiment,click
2016/12/23 20:35,882413,experiment,view
2016/12/23 20:36,882413,experiment,click
2016/12/23 20:45,557978,control,view
2016/12/23 20:45,557978,control,click
2016/12/23 20:47,725740,control,view
2016/12/23 21:12,426633,control,view
2016/12/23 21:55,589678,experiment,view
2016/12/23 22:59,763890,control,view
2016/12/24 00:08,915915,experiment,view
2016/12/24 02:24,196026,control,view
2016/12/24 03:05,249125,control,view
2016/12/24 03:24,736160,experiment,view
2016/12/24 03:25,736160,experiment,click
2016/12/24 03:52,926683,control,view
2016/12/24 03:54,926683,control,click
2016/12/24 04:47,839128,experiment,view
2016/12/24 05:05,758839,experiment,view
2016/12/24 05:19,367167,control,view
2016/12/24 05:25,772732,experiment,view
2016/12/24 05:27,471129,control,view
2016/12/24 05:28,471129,control,click
2016/12/24 05:45,905181,control,view
2016/12/24 06:12,766314,control,view
2016/12/24 07:17,913016,control,view
2016/12/24 07:17,913016,control,click
2016/12/24 07:39,379292,control,view
2016/12/24 08:51,490305,control,view
2016/12/24 08:52,490305,control,click
2016/12/24 08:53,718447,experiment,view
2016/12/24 09:05,431044,experiment,view
2016/12/24 09:05,431044,experiment,click
2016/12/24 09:09,537099,control,view
2016/12/24 10:11,451912,control,view
2016/12/24 10:30,366125,experiment,view
2016/12/24 10:42,531056,experiment,view
2016/12/24 10:42,216827,control,view
2016/12/24 11:29,607964,experiment,view
2016/12/24 11:30,607964,experiment,click
2016/12/24 11:49,451393,experiment,view
2016/12/24 12:22,424852,experiment,view
2016/12/24 12:22,424852,experiment,click
2016/12/24 12:26,491810,experiment,view
2016/12/24 12:28,491810,experiment,click
2016/12/24 12:57,398512,control,view
2016/12/24 13:30,729959,control,view
2016/12/24 13:43,704871,experiment,view
2016/12/24 14:14,862183,control,view
2016/12/24 14:36,927103,control,view
2016/12/24 15:07,463241,control,view
2016/12/24 15:08,463241,control,click
2016/12/24 15:59,599424,experiment,view
2016/12/24 16:47,639332,control,view
2016/12/24 16:51,921141,experiment,view
2016/12/24 16:57,194447,experiment,view
2016/12/24 16:59,194447,experiment,click
2016/12/24 17:08,429875,control,view
2016/12/24 17:09,429875,control,click
2016/12/24 17:10,712710,control,view
2016/12/24 17:24,283663,experiment,view
2016/12/24 17:25,283663,experiment,click
2016/12/24 17:30,203806,control,view
2016/12/24 17:31,203806,control,click
2016/12/24 18:03,860314,experiment,view
2016/12/24 18:04,860314,experiment,click
2016/12/24 18:38,563048,experiment,view
2016/12/24 19:05,738704,experiment,view
2016/12/24 19:07,292725,control,view
2016/12/24 19:14,660537,control,view
2016/12/24 19:15,660537,control,click
2016/12/24 19:45,316730,control,view
2016/12/24 19:46,186819,control,view
2016/12/24 19:47,316730,control,click
2016/12/24 20:15,277250,control,view
2016/12/24 20:17,614299,experiment,view
2016/12/24 20:37,408363,control,view
2016/12/24 20:39,408363,control,click
2016/12/24 20:47,924262,control,view
2016/12/24 20:47,300715,experiment,view
2016/12/24 20:48,300715,experiment,click
2016/12/24 20:55,847599,control,view
2016/12/24 21:44,510609,experiment,view
2016/12/24 21:53,883361,control,view
2016/12/24 21:59,529889,experiment,view
2016/12/24 22:25,474860,experiment,view
2016/12/24 22:40,291884,experiment,view
2016/12/24 22:55,859114,experiment,view
2016/12/24 22:56,859114,experiment,click
2016/12/24 23:13,191168,control,view
2016/12/24 23:22,880273,experiment,view
2016/12/24 23:23,485685,control,view
2016/12/24 23:23,880273,experiment,click
2016/12/25 00:12,737332,control,view
2016/12/25 00:32,370593,control,view
2016/12/25 01:18,695566,experiment,view
2016/12/25 01:18,695566,experiment,click
2016/12/25 01:40,217647,control,view
2016/12/25 02:42,381331,experiment,view
2016/12/25 03:05,203047,control,view
2016/12/25 03:40,740447,experiment,view
2016/12/25 03:41,740447,experiment,click
2016/12/25 03:44,399510,experiment,view
2016/12/25 03:57,450409,control,view
2016/12/25 04:32,908112,experiment,view
2016/12/25 04:46,656309,control,view
2016/12/25 05:01,383162,control,view
2016/12/25 05:30,600735,control,view
2016/12/25 06:28,907046,control,view
2016/12/25 06:34,817374,control,view
2016/12/25 06:50,916304,control,view
2016/12/25 07:31,657842,experiment,view
2016/12/25 08:05,693425,experiment,view
2016/12/25 08:06,693425,experiment,click
2016/12/25 08:40,866975,control,view
2016/12/25 09:10,243727,experiment,view
2016/12/25 09:43,597948,control,view
2016/12/25 09:53,403592,control,view
2016/12/25 10:05,520883,control,view
2016/12/25 10:22,617745,experiment,view
2016/12/25 10:30,393791,control,view
2016/12/25 10:32,574475,experiment,view
2016/12/25 10:32,574475,experiment,click
2016/12/25 12:35,633204,control,view
2016/12/25 12:50,255514,experiment,view
2016/12/25 13:01,228756,experiment,view
2016/12/25 14:24,307417,control,view
2016/12/25 15:00,436747,experiment,view
2016/12/25 15:01,436747,experiment,click
2016/12/25 15:51,480451,control,view
2016/12/25 16:30,214944,control,view
2016/12/25 16:44,889272,experiment,view
2016/12/25 16:58,316255,control,view
2016/12/25 16:58,316255,control,click
2016/12/25 17:44,195894,experiment,view
2016/12/25 18:10,246814,control,view
2016/12/25 18:16,246838,experiment,view
2016/12/25 20:15,535273,experiment,view
2016/12/25 20:16,535273,experiment,click
2016/12/25 20:19,215601,control,view
2016/12/25 20:40,870660,experiment,view
2016/12/25 21:22,561339,experiment,view
2016/12/25 22:31,875439,experiment,view
2016/12/25 22:31,705986,control,view
2016/12/25 22:41,314818,experiment,view
2016/12/25 22:42,314818,experiment,click
2016/12/25 23:21,194580,experiment,view
2016/12/25 23:53,280820,control,view
2016/12/25 23:58,762024,control,view
2016/12/25 23:59,745611,control,view
2016/12/26 00:00,745611,control,click
2016/12/26 01:14,354009,control,view
2016/12/26 01:15,354009,control,click
2016/12/26 01:35,875430,control,view
2016/12/26 01:44,445775,experiment,view
2016/12/26 02:26,376154,experiment,view
2016/12/26 02:45,646315,control,view
2016/12/26 03:21,344011,experiment,view
2016/12/26 03:36,516541,control,view
2016/12/26 04:22,712331,control,view
2016/12/26 04:23,712331,control,click
2016/12/26 04:38,379155,experiment,view
2016/12/26 04:45,422076,control,view
2016/12/26 05:36,868222,experiment,view
2016/12/26 05:43,936025,control,view
2016/12/26 05:51,585087,experiment,view
2016/12/26 05:53,585087,experiment,click
2016/12/26 06:00,659919,experiment,view
2016/12/26 06:26,550233,experiment,view
2016/12/26 06:26,550233,experiment,click
2016/12/26 06:33,362065,experiment,view
2016/12/26 06:33,643568,experiment,view
2016/12/26 06:39,341594,experiment,view
2016/12/26 07:11,566747,experiment,view
2016/12/26 07:54,807805,control,view
2016/12/26 07:54,807805,control,click
2016/12/26 08:04,233980,experiment,view
2016/12/26 08:28,593494,experiment,view
2016/12/26 08:28,593494,experiment,click
2016/12/26 08:43,252582,experiment,view
2016/12/26 10:30,378361,control,view
2016/12/26 10:54,738266,experiment,view
2016/12/26 10:54,460168,experiment,view
2016/12/26 13:24,318662,control,view
2016/12/26 13:59,489683,experiment,view
2016/12/26 14:28,526516,experiment,view
2016/12/26 15:07,450652,control,view
2016/12/26 16:38,812315,control,view
2016/12/26 16:38,812315,control,click
2016/12/26 16:57,803662,control,view
2016/12/26 16:59,803662,control,click
2016/12/26 16:59,318911,experiment,view
2016/12/26 17:11,655546,control,view
2016/12/26 17:20,811363,experiment,view
2016/12/26 17:44,840503,control,view
2016/12/26 17:48,283772,control,view
2016/12/26 17:50,532966,experiment,view
2016/12/26 17:51,532966,experiment,click
2016/12/26 17:53,865923,experiment,view
2016/12/26 17:54,865923,experiment,click
2016/12/26 17:56,865278,experiment,view
2016/12/26 18:13,900122,control,view
2016/12/26 18:46,262893,control,view
2016/12/26 19:39,810983,experiment,view
2016/12/26 19:48,422029,control,view
2016/12/26 19:49,581394,experiment,view
2016/12/26 19:51,581394,experiment,click
2016/12/26 19:56,392696,experiment,view
2016/12/26 19:57,392696,experiment,click
2016/12/26 20:27,589899,experiment,view
2016/12/26 20:27,589899,experiment,click
2016/12/26 20:36,295967,control,view
2016/12/26 20:39,470855,experiment,view
2016/12/26 20:44,250912,control,view
2016/12/26 20:53,839666,experiment,view
2016/12/26 20:55,839666,experiment,click
2016/12/26 21:31,259386,experiment,view
2016/12/26 21:31,259386,experiment,click
2016/12/26 22:23,522251,control,view
2016/12/26 22:24,522251,control,click
2016/12/26 22:29,207384,control,view
2016/12/26 22:32,577351,control,view
2016/12/26 22:33,577351,control,click
2016/12/26 23:06,451859,control,view
2016/12/26 23:25,841143,control,view
2016/12/26 23:26,841143,control,click
2016/12/27 00:12,761097,control,view
2016/12/27 00:12,444428,experiment,view
2016/12/27 00:14,444428,experiment,click
2016/12/27 00:25,695787,control,view
2016/12/27 00:38,459430,experiment,view
2016/12/27 00:45,865522,control,view
2016/12/27 00:52,739753,control,view
2016/12/27 00:54,766148,experiment,view
2016/12/27 02:28,270519,experiment,view
2016/12/27 02:41,667568,control,view
2016/12/27 02:45,520379,control,view
2016/12/27 02:46,520379,control,click
2016/12/27 02:50,253606,experiment,view
2016/12/27 02:50,253606,experiment,click
2016/12/27 02:51,626856,experiment,view
2016/12/27 02:52,626856,experiment,click
2016/12/27 03:07,931771,control,view
2016/12/27 04:00,463211,experiment,view
2016/12/27 04:01,463211,experiment,click
2016/12/27 04:29,458489,control,view
2016/12/27 05:43,571201,control,view
2016/12/27 05:43,666793,control,view
2016/12/27 05:44,571201,control,click
2016/12/27 05:54,621238,control,view
2016/12/27 05:56,621238,control,click
2016/12/27 08:10,509990,experiment,view
2016/12/27 09:31,355016,experiment,view
2016/12/27 09:43,200342,control,view
2016/12/27 10:13,183136,experiment,view
2016/12/27 10:34,509522,control,view
2016/12/27 11:35,826156,control,view
2016/12/27 11:46,518705,experiment,view
2016/12/27 12:14,856533,experiment,view
2016/12/27 12:39,853524,control,view
2016/12/27 13:25,408520,control,view
2016/12/27 13:26,408520,control,click
2016/12/27 13:32,746501,experiment,view
2016/12/27 14:05,834495,control,view
2016/12/27 14:06,834495,control,click
2016/12/27 14:07,427915,experiment,view
2016/12/27 14:07,427915,experiment,click
2016/12/27 14:47,835473,control,view
2016/12/27 14:55,309449,control,view
2016/12/27 15:12,437127,experiment,view
2016/12/27 16:37,239479,control,view
2016/12/27 18:18,721973,control,view
2016/12/27 18:43,706126,experiment,view
2016/12/27 18:44,706126,experiment,click
2016/12/27 19:26,625232,control,view
2016/12/27 19:46,535627,control,view
2016/12/27 19:55,926954,control,view
2016/12/27 20:01,229492,control,view
2016/12/27 20:06,830977,experiment,view
2016/12/27 20:16,709960,experiment,view
2016/12/27 21:01,319332,experiment,view
2016/12/27 21:02,319332,experiment,click
2016/12/27 21:09,727771,experiment,view
2016/12/27 21:10,727771,experiment,click
2016/12/27 21:23,925678,control,view
2016/12/27 21:23,925678,control,click
2016/12/27 22:11,615585,experiment,view
2016/12/27 22:24,187399,control,view
2016/12/27 22:53,197611,experiment,view
2016/12/27 23:09,617012,experiment,view
2016/12/27 23:09,617012,experiment,click
2016/12/28 00:12,917744,control,view
2016/12/28 00:13,917744,control,click
2016/12/28 00:16,226321,experiment,view
2016/12/28 01:38,690232,control,view
2016/12/28 02:21,928146,experiment,view
2016/12/28 02:22,928146,experiment,click
2016/12/28 02:46,770929,control,view
2016/12/28 05:14,637193,control,view
2016/12/28 05:14,637193,control,click
2016/12/28 05:35,494439,control,view
2016/12/28 06:25,784645,experiment,view
2016/12/28 06:26,784645,experiment,click
2016/12/28 07:23,356438,experiment,view
2016/12/28 07:40,765118,experiment,view
2016/12/28 07:41,765118,experiment,click
2016/12/28 07:44,390953,control,view
2016/12/28 07:46,390953,control,click
2016/12/28 07:56,415107,control,view
2016/12/28 08:21,223829,experiment,view
2016/12/28 08:26,782314,control,view
2016/12/28 08:27,467124,control,view
2016/12/28 08:28,467124,control,click
2016/12/28 08:40,494256,experiment,view
2016/12/28 09:35,613875,experiment,view
2016/12/28 09:43,742241,experiment,view
2016/12/28 09:52,924139,control,view
2016/12/28 10:30,787936,experiment,view
2016/12/28 10:40,664061,control,view
2016/12/28 11:16,752325,control,view
2016/12/28 11:33,806227,control,view
2016/12/28 11:48,226229,control,view
2016/12/28 12:16,384955,control,view
2016/12/28 12:23,931615,experiment,view
2016/12/28 12:35,785805,control,view
2016/12/28 12:38,277211,experiment,view
2016/12/28 12:57,556242,experiment,view
2016/12/28 13:08,589770,experiment,view
2016/12/28 13:31,650749,experiment,view
2016/12/28 13:32,650749,experiment,click
2016/12/28 14:20,893894,experiment,view
2016/12/28 14:47,258867,experiment,view
2016/12/28 14:48,258867,experiment,click
2016/12/28 15:01,409690,control,view
2016/12/28 15:02,414073,experiment,view
2016/12/28 15:03,414073,experiment,click
2016/12/28 15:28,551424,experiment,view
2016/12/28 16:41,860437,control,view
2016/12/28 17:29,750546,experiment,view
2016/12/28 17:35,928541,control,view
2016/12/28 18:17,294975,experiment,view
2016/12/28 18:21,613885,experiment,view
2016/12/28 18:23,613885,experiment,click
2016/12/28 18:53,184212,control,view
2016/12/28 18:54,184212,control,click
2016/12/28 19:00,927029,experiment,view
2016/12/28 19:08,926788,control,view
2016/12/28 19:09,926788,control,click
2016/12/28 19:23,579564,experiment,view
2016/12/28 19:55,289731,experiment,view
2016/12/28 20:21,603167,control,view
2016/12/28 20:21,603167,control,click
2016/12/28 21:21,768763,control,view
2016/12/28 21:30,247999,control,view
2016/12/28 21:37,865323,experiment,view
2016/12/28 21:42,929400,control,view
2016/12/28 21:43,929400,control,click
2016/12/28 21:51,719942,control,view
2016/12/28 22:22,330120,experiment,view
2016/12/28 22:36,325687,experiment,view
2016/12/28 22:48,246643,control,view
2016/12/28 23:17,718655,experiment,view
2016/12/28 23:21,896336,experiment,view
2016/12/28 23:22,896336,experiment,click
2016/12/29 00:03,547439,experiment,view
2016/12/29 00:18,664468,control,view
2016/12/29 00:19,664468,control,click
2016/12/29 00:22,765368,control,view
2016/12/29 00:36,736869,experiment,view
2016/12/29 02:41,599334,experiment,view
2016/12/29 03:37,248936,control,view
