timestamp,id,group,action,duration
54:08.6,226762,control,view,244.4332075
07:33.8,709506,control,enroll,210.6727963
30:47.1,601154,control,view,222.2354413
55:53.0,810333,control,view,153.3513495
30:54.1,889800,control,enroll,126.379594
15:25.2,302395,control,enroll,170.1216036
16:50.5,833442,control,view,32.16649191
26:03.9,922058,experiment,view,122.8257708
37:01.1,209698,experiment,view,178.3031254
56:17.0,366992,experiment,view,36.63360925
47:36.0,734419,experiment,view,111.3558693
10:04.4,822765,control,view,126.897826
26:22.6,426153,experiment,view,128.074479
47:17.2,283438,experiment,view,8.968648282
25:48.2,602958,experiment,view,131.4915482
53:39.7,534611,experiment,view,93.10511914
05:17.3,602380,control,view,136.0334213
12:22.4,527930,experiment,view,134.1183105
13:40.9,562186,control,view,145.118206
39:20.7,370026,control,enroll,89.19703835
09:00.7,492075,experiment,enroll,146.4316944
12:40.3,216213,experiment,view,67.77781415
00:45.9,595515,control,view,132.6620179
21:38.0,706907,control,view,87.23375096
42:04.8,794787,control,enroll,195.0186292
50:23.6,749486,control,enroll,243.261872
29:00.1,837931,experiment,view,175.0611409
17:52.9,319936,control,view,229.921835
33:41.2,888992,control,view,216.1841611
59:07.9,819840,control,view,111.1003565
46:55.9,871433,experiment,view,61.80880012
49:17.2,356487,control,view,133.2725137
09:35.3,728210,control,view,161.0279024
12:20.7,319369,control,view,190.7727504
15:58.9,920662,control,view,127.774679
39:56.1,458144,control,view,192.861761
40:06.6,644145,experiment,view,126.1947127
51:52.3,602685,experiment,enroll,42.39682705
59:57.2,884461,experiment,view,151.4827481
11:04.5,703161,control,view,75.24855292
05:10.3,303162,experiment,view,132.828014
26:37.3,875878,experiment,enroll,127.4194443
43:31.9,716707,control,view,224.418779
39:44.2,618096,experiment,view,110.0841777
01:20.9,834635,experiment,view,230.1103866
20:05.7,652476,control,view,76.28283192
21:19.2,614394,control,view,25.51221971
32:27.1,219212,control,view,117.4222499
36:11.6,926564,experiment,view,106.1502501
46:53.4,295445,control,enroll,257.4358697
42:42.5,381053,control,view,75.25527553
18:43.8,441229,experiment,view,112.2272976
21:02.8,409531,experiment,view,73.71666689
53:54.5,303752,control,view,240.2306815
21:38.7,884226,experiment,view,108.6890089
55:33.6,844098,experiment,view,48.73644525
53:11.4,389150,control,view,121.2759332
59:15.1,805350,control,view,25.58787233
24:14.7,768518,experiment,view,313.7836709
01:42.9,298437,experiment,view,173.6026236
04:09.0,414027,control,enroll,5.966111288
39:47.5,728521,control,view,18.47859732
54:21.4,746195,experiment,view,66.15512043
33:37.3,767079,control,view,87.23411954
07:08.5,357977,experiment,enroll,110.9158338
09:22.0,502806,experiment,view,146.5023299
25:56.6,591255,experiment,view,91.41265523
45:45.8,362587,experiment,view,206.152022
33:59.1,683858,control,view,113.6741812
16:31.5,192921,control,enroll,298.6056403
16:57.1,597451,experiment,view,160.9703444
09:32.4,700531,experiment,enroll,18.34288349
22:13.0,326032,experiment,enroll,112.2832542
43:58.8,309852,experiment,view,138.758927
04:52.0,597442,experiment,view,48.69464598
51:38.2,523310,control,enroll,214.0272302
24:45.8,719660,control,view,112.128617
44:11.2,628490,control,view,202.6813691
44:20.5,803358,control,view,242.0786573
13:20.9,267748,control,view,51.09586873
18:03.8,770075,experiment,enroll,135.4159105
24:17.4,546931,control,view,62.97282161
40:10.1,581677,experiment,view,106.3852277
25:10.7,216126,experiment,enroll,243.2454628
58:50.8,503874,experiment,view,17.00233804
07:31.6,581355,control,view,324.4007348
43:13.1,539703,experiment,enroll,224.1709712
03:18.0,421805,experiment,view,194.4327408
00:18.5,562881,experiment,view,114.1533549
35:16.4,736363,experiment,view,114.9361166
12:25.2,891063,experiment,view,157.2212224
43:27.2,753743,control,view,111.5467149
42:18.5,523534,experiment,enroll,209.9456671
46:43.4,347891,experiment,enroll,25.94771044
14:09.4,223736,experiment,enroll,52.70286865
03:54.4,665174,control,view,61.39572702
13:17.2,277001,control,view,70.76963715
35:27.5,362079,experiment,view,14.71238656
44:50.1,770662,experiment,view,34.21941758
17:39.0,665092,experiment,view,50.98744319
40:53.1,429438,experiment,view,145.1988063
23:15.2,351318,control,view,94.86928294
53:34.9,637148,control,view,77.32137627
13:29.7,329122,control,enroll,109.1279159
56:55.9,839231,control,view,188.345112
13:31.4,280375,experiment,view,92.28980215
21:38.1,188149,experiment,view,67.85202156
31:12.3,231403,control,view,101.947783
55:32.2,631359,control,enroll,32.36846844
03:25.0,615936,control,view,84.24640218
49:29.4,575944,control,enroll,13.15029681
39:59.1,475980,control,view,73.59001799
52:29.5,868221,control,view,40.02339421
04:25.9,514543,control,view,33.1399111
29:00.6,511046,control,view,7.090633396
31:55.9,734168,experiment,enroll,63.37282166
15:32.5,360697,control,enroll,68.82829589
12:42.1,778649,experiment,view,268.9467749
59:25.9,298972,control,view,6.349878613
11:45.7,930999,experiment,enroll,256.8422583
11:17.4,251217,control,view,81.37376909
06:22.9,641771,control,view,51.88948001
18:34.6,285879,control,view,59.17991354
25:59.2,840491,experiment,view,74.81708974
44:47.0,921683,experiment,enroll,75.57684756
18:28.1,194053,experiment,view,83.84053416
30:43.2,354968,experiment,view,174.1908287
11:09.7,868437,experiment,view,172.0001837
20:46.8,429304,experiment,view,225.9429761
22:57.3,275771,control,view,241.1575803
57:35.7,753291,control,view,57.17920226
41:54.9,928168,control,view,176.6312175
54:05.9,721802,control,view,15.7499134
55:02.3,267438,control,view,20.72968484
04:26.8,879932,experiment,view,110.1230484
12:18.4,282478,control,view,40.3893806
33:19.8,343226,control,view,21.08389129
06:12.8,845813,experiment,view,132.3249125
50:03.9,195399,control,view,0.429065709
14:45.7,296825,control,view,165.4508816
17:20.7,334077,experiment,view,73.46922375
23:50.0,212087,experiment,view,200.1646501
43:22.1,625146,control,view,30.03200211
40:44.7,233188,experiment,view,95.26670133
56:03.4,537904,experiment,view,93.69272779
11:45.6,422463,experiment,view,139.5597516
54:33.9,792388,control,view,1.79543053
29:02.9,569680,experiment,view,69.2743822
54:10.5,477478,control,view,66.3260171
58:30.0,920345,experiment,enroll,40.16539524
21:33.7,410383,control,enroll,100.2325188
23:33.4,867049,experiment,view,112.5379049
41:24.3,350746,experiment,view,126.174138
40:54.6,799721,experiment,view,215.6026173
49:00.5,670680,control,view,179.7582671
22:51.3,700130,control,view,133.1315272
31:21.4,225651,control,view,131.0017411
59:03.2,932425,control,view,37.20201865
41:11.2,441760,control,view,142.9114108
29:19.2,212685,control,view,139.1250936
43:40.1,227021,experiment,view,126.5692928
50:09.6,536704,control,view,271.0816994
21:04.4,375370,control,view,3.424973944
45:11.4,690696,control,view,21.54449194
02:55.7,436003,experiment,view,235.0084459
54:55.3,254752,experiment,view,259.3388157
59:58.6,597759,experiment,view,198.5151989
26:07.5,933073,experiment,view,198.3842263
17:02.8,728212,control,view,148.7605147
22:35.1,896463,control,view,66.42040661
26:12.9,505418,experiment,enroll,239.6432767
32:45.0,788361,experiment,view,172.6127845
36:48.8,853078,control,view,29.84633343
51:59.8,439047,experiment,view,84.95740936
59:32.1,432380,control,view,258.7280249
18:03.3,801496,control,view,10.22745401
22:45.5,377698,experiment,view,160.393797
32:04.6,532190,experiment,view,193.2969901
40:59.8,700643,experiment,view,113.6866997
10:43.3,884750,experiment,view,139.3981459
10:37.9,745201,control,enroll,152.8715609
27:41.3,822150,control,view,55.45893309
53:58.8,513153,experiment,view,133.7821826
53:21.8,867491,experiment,view,147.9404951
57:45.7,333802,experiment,view,116.9060064
12:49.5,591940,experiment,view,130.7743111
23:57.9,621449,experiment,view,23.15346321
33:01.7,187247,experiment,view,249.3634655
09:44.1,537275,control,view,195.1343316
57:14.1,673681,experiment,view,49.80870763
07:53.6,253076,control,view,99.88751881
55:05.6,744936,experiment,view,50.8751285
10:41.7,209169,experiment,view,183.7161135
36:33.2,549595,experiment,view,54.61338309
48:08.1,901446,experiment,view,5.129372141
59:09.8,565329,control,enroll,54.79280759
05:02.9,346062,control,view,61.38585642
05:55.5,404488,experiment,view,143.550855
12:05.1,351917,experiment,view,138.7284495
03:15.9,539946,experiment,view,38.41975275
06:13.4,232095,control,view,251.4710363
49:48.9,435364,control,enroll,28.38192195
04:06.3,286102,experiment,view,28.10083349
10:43.9,841603,control,view,144.5856219
51:11.9,271256,control,view,3.00652327
32:00.4,444096,control,view,18.48479394
30:44.6,687102,control,view,159.5773603
43:01.1,468584,control,view,337.2548242
45:04.0,697005,control,enroll,97.45328404
15:01.3,239004,control,view,142.5422488
18:56.6,576147,experiment,view,33.01006656
04:31.4,430660,experiment,view,181.0154585
42:06.4,306979,control,enroll,172.5546746
51:03.4,765549,control,view,76.37466632
34:36.7,545358,control,view,118.7528176
04:05.5,687328,experiment,enroll,252.8434007
31:21.7,425841,control,view,97.83849509
50:31.4,891743,control,view,146.0436725
51:11.4,361486,control,enroll,24.075118
04:14.0,830798,control,view,46.56860619
17:12.8,553544,control,view,161.5208069
20:10.2,669210,experiment,view,149.7047033
34:06.6,769521,control,view,216.5406279
34:39.6,708702,control,view,182.0229098
50:34.0,274731,experiment,enroll,132.4313475
28:28.4,299302,experiment,view,173.5174916
54:12.9,894991,control,view,42.96967379
38:12.1,528132,experiment,enroll,107.2754408
38:55.3,350663,experiment,view,75.33633824
18:33.9,782148,control,enroll,105.5219498
46:23.1,558426,experiment,view,32.05511183
54:17.8,599292,control,view,193.5317859
12:42.1,815381,experiment,enroll,98.5575167
29:55.5,645047,experiment,view,139.4213243
30:33.0,645047,experiment,view,139.4213243
13:45.8,211247,control,view,89.90475418
44:31.4,380113,control,view,124.4838323
51:22.8,421944,experiment,enroll,75.58359126
52:41.4,464662,control,enroll,136.2437318
11:21.1,531186,experiment,view,187.9533524
15:33.2,594941,control,view,56.88881102
16:08.1,522764,control,view,161.6195627
29:06.0,626650,experiment,view,214.2081594
05:10.1,469067,control,view,98.65889077
39:15.4,514222,experiment,view,68.68390134
49:03.2,302716,experiment,view,148.4843423
51:40.5,632378,experiment,view,215.7146633
18:29.3,790497,experiment,view,137.6077717
48:01.0,556608,experiment,enroll,4.053404463
55:22.9,310241,control,view,242.290012
48:14.5,631822,experiment,view,235.2966364
59:43.6,891498,control,view,28.75045782
00:00.0,920574,experiment,view,54.60668832
04:00.4,314843,control,view,7.096107478
09:20.1,922419,control,view,192.2988595
31:35.4,529603,control,view,250.9300578
44:28.8,711317,experiment,view,247.3516282
05:52.7,877565,control,view,22.30912078
09:30.8,749962,experiment,view,149.4332349
12:22.4,299705,experiment,view,114.7243826
21:40.0,661254,experiment,view,157.201482
49:52.6,446777,experiment,view,156.9263729
20:50.7,459958,control,view,80.66226536
42:28.2,791719,control,view,114.5488069
57:36.4,804421,control,view,130.1284348
06:25.3,363933,experiment,enroll,241.583576
17:58.9,282306,control,view,17.46367167
24:02.8,295637,experiment,view,184.0682159
28:24.6,429951,control,view,106.3768438
19:37.4,708007,experiment,enroll,76.93577949
21:59.7,468743,control,view,121.6311764
45:16.4,260636,experiment,view,128.8222003
03:22.3,538331,experiment,enroll,6.800459612
09:13.9,596152,experiment,view,143.3599265
28:47.5,681731,control,view,84.87201383
06:17.3,317336,control,view,62.55208928
38:37.1,393199,control,view,52.68883053
41:48.4,406639,control,view,101.6139085
02:46.8,730085,control,enroll,132.4973094
15:18.0,183615,experiment,view,24.62759449
21:12.6,214508,control,view,135.6765866
22:18.5,804249,control,view,128.4050498
40:33.0,540784,control,view,23.46682958
44:16.6,214090,control,view,62.37478698
31:45.8,892393,experiment,enroll,142.0615061
46:16.7,184360,experiment,view,226.5862832
35:16.4,782553,experiment,view,68.79544606
43:48.5,767921,experiment,view,127.2296002
43:49.8,512405,control,view,165.4491587
11:45.4,672077,experiment,view,71.11265178
27:30.1,873711,experiment,enroll,197.0975213
35:44.3,710476,control,view,129.9260272
46:36.7,423282,control,view,46.89917336
36:56.5,877113,experiment,view,13.35794083
39:53.0,790018,experiment,view,284.3711093
06:40.0,462785,control,view,21.61525373
29:49.5,668821,experiment,view,76.77878656
44:24.3,921788,control,view,295.4176541
54:14.5,631404,control,enroll,116.6903012
17:21.2,697420,control,view,127.2551035
40:06.4,582899,experiment,view,152.7488753
58:18.6,199469,control,view,30.47614114
32:37.2,820191,experiment,enroll,219.248171
38:48.9,600300,experiment,view,58.85008291
12:19.9,253765,control,enroll,74.13953173
48:58.6,394657,experiment,enroll,61.46688182
55:23.9,431057,experiment,view,50.84185417
39:00.7,510197,experiment,view,99.35542061
43:08.8,274671,experiment,view,199.9540995
35:02.0,293664,experiment,view,144.9345958
48:40.4,310818,control,enroll,129.0789485
02:43.9,268997,control,view,101.5297551
51:30.9,551488,control,enroll,147.9549799
10:36.5,585104,control,view,97.062731
25:45.3,458859,experiment,view,95.76064267
25:59.2,603599,experiment,view,115.0185443
50:03.2,544959,control,enroll,99.43326996
05:55.7,290378,experiment,view,163.9523689
17:32.7,807459,control,enroll,174.0283683
28:46.6,559664,experiment,enroll,91.19095689
40:18.5,882531,experiment,view,169.6823248
52:34.2,318370,experiment,view,47.49886021
58:02.3,457355,experiment,view,258.4297099
24:45.0,383768,experiment,view,131.580469
30:58.3,508099,experiment,view,126.8746495
34:30.4,582494,experiment,view,98.52428776
36:00.6,289922,experiment,view,221.7848768
37:00.8,654574,experiment,enroll,16.94666453
21:12.1,884736,experiment,view,131.0649923
46:46.4,447284,control,view,137.4081976
48:27.5,266640,experiment,view,120.9402482
05:49.4,846525,experiment,view,86.83012493
05:51.6,411289,control,view,106.0324328
06:51.0,311357,experiment,enroll,216.0447398
05:36.8,691631,control,view,20.28740646
09:10.5,367460,experiment,enroll,54.93858351
53:53.2,403539,control,view,93.96591777
01:09.3,599077,experiment,view,164.8045666
12:08.6,737605,control,view,135.7554148
56:05.9,898450,experiment,view,97.82301998
17:22.6,833778,control,view,158.3420242
52:34.2,582946,experiment,view,78.1201003
34:50.6,776530,control,view,176.3803278
15:35.2,480044,control,view,143.6239998
24:19.6,191096,experiment,view,297.5092055
46:34.9,327837,experiment,view,33.48086819
44:25.4,619988,experiment,view,126.798812
48:40.0,923655,control,enroll,135.3536762
20:21.1,409920,experiment,view,109.0198244
40:49.9,631071,control,view,114.0217278
45:25.1,496830,experiment,view,103.7108549
01:56.5,701424,control,enroll,172.7355919
25:46.7,208417,control,view,91.32403606
31:36.5,466782,control,view,0.615791797
10:50.9,876013,control,view,54.06345045
20:22.4,557091,experiment,view,180.1948311
34:13.1,882415,experiment,view,104.6962319
37:33.6,789339,experiment,view,202.5757839
23:15.5,692804,experiment,view,34.40505644
09:58.4,371619,experiment,view,26.20381337
17:17.2,287447,control,view,85.17884818
05:29.8,311867,experiment,view,334.0996285
23:59.1,544421,experiment,view,171.3788522
14:32.3,435550,control,view,229.776294
55:58.8,564726,control,view,135.1401163
42:18.6,504575,experiment,view,144.6911603
01:08.5,481874,control,view,57.06501344
39:51.2,409729,experiment,view,177.6944252
45:02.9,186003,experiment,enroll,87.7924495
46:19.4,834317,experiment,view,23.83767036
00:45.3,641376,experiment,view,207.1515676
02:22.1,657898,experiment,view,149.4496218
17:58.0,436993,control,view,147.247761
26:13.2,209171,experiment,view,235.1556492
17:07.1,547421,control,view,255.8928907
33:41.2,895793,control,view,126.6891528
02:44.1,556840,experiment,view,143.961092
07:35.0,936970,experiment,view,8.178883197
44:48.8,194277,control,view,42.68914228
55:28.4,408995,control,view,135.3202224
38:12.7,276980,experiment,view,268.1342218
25:47.2,844779,experiment,enroll,145.7262769
17:35.1,505974,control,view,98.92347087
23:32.8,421046,control,view,50.55925827
26:36.2,288253,experiment,view,153.8185573
44:53.3,339979,control,view,7.90342931
47:34.3,586984,experiment,view,188.1934785
17:04.1,706943,control,view,130.8033776
18:19.5,378664,control,view,64.95234391
10:26.5,496856,control,enroll,33.76211242
05:44.4,291707,control,enroll,68.53295213
45:33.5,704250,experiment,view,55.35538941
08:21.6,543096,experiment,view,144.4150661
14:00.9,196006,control,view,157.4796973
19:01.5,926947,experiment,view,53.81556658
33:51.5,900146,experiment,view,312.1644947
44:01.0,872268,experiment,enroll,52.36324304
54:33.1,443391,control,view,243.261375
55:30.1,443391,control,enroll,
17:25.3,385594,experiment,view,321.5877175
07:55.2,338706,experiment,view,127.5566056
29:36.5,907323,experiment,view,169.6020724
44:51.0,200884,control,view,145.2888933
02:02.8,695742,control,enroll,33.90943827
11:21.1,201743,control,view,210.7764421
13:53.3,352552,experiment,view,98.7616172
49:49.6,876473,control,view,127.0924482
59:19.3,864329,control,view,130.5278132
10:16.3,825331,experiment,view,115.525836
10:49.6,917555,control,view,143.3301006
12:36.5,568700,experiment,view,287.9750607
04:19.5,307920,experiment,enroll,122.7646372
34:44.6,579335,control,view,113.8901016
44:08.1,508193,experiment,enroll,6.776025851
37:46.7,868750,experiment,view,185.0341882
05:47.3,635784,experiment,view,272.3934682
34:21.9,412299,experiment,view,105.7915058
35:44.2,545406,experiment,view,53.26628408
41:30.0,727704,experiment,view,115.1195146
05:54.0,440092,control,view,60.62249667
12:45.1,915056,experiment,view,205.457607
47:45.9,890156,control,view,67.10837846
37:06.1,476021,control,view,150.1467331
41:02.9,520659,experiment,enroll,87.99914615
29:20.7,607005,experiment,view,118.0668224
18:54.1,306034,experiment,view,73.98899421
29:11.8,716311,experiment,enroll,249.2374978
50:56.9,470899,experiment,view,271.4997295
38:36.5,744036,experiment,view,101.1017776
57:11.3,505018,experiment,view,14.18542921
22:30.3,552047,experiment,enroll,9.889849796
46:52.9,895485,control,enroll,32.23218486
03:01.2,562958,control,view,19.08249774
21:58.3,524312,control,view,116.0418329
19:42.4,477880,experiment,enroll,191.2206286
29:50.2,515775,control,view,72.88291382
58:57.4,468779,control,view,210.3221037
03:05.4,449484,control,view,111.3897269
12:33.8,221274,experiment,enroll,143.3326559
40:59.2,623208,control,view,18.93784976
44:49.9,462275,control,view,108.7714061
17:14.9,546258,experiment,view,225.7820196
56:54.2,770933,experiment,view,184.9358568
14:33.5,806827,control,view,239.5900059
56:39.5,260443,experiment,view,151.9773072
36:43.3,838816,experiment,enroll,125.9680169
10:36.4,690612,control,view,113.3807885
13:28.5,798685,experiment,view,52.76492623
25:28.9,508928,control,view,87.69350076
44:35.8,326104,control,view,292.8965748
03:40.0,341196,control,enroll,154.9366952
52:07.9,402700,control,view,97.88931608
34:51.1,569676,experiment,view,202.3263225
43:02.8,917247,experiment,view,33.11932041
14:55.9,615875,control,view,146.3618281
43:13.6,362900,control,enroll,104.2226426
59:30.1,931179,experiment,view,16.69795019
14:28.5,829970,experiment,enroll,129.8051056
47:11.2,443969,control,view,8.640280322
53:10.5,846426,control,view,56.60898084
09:10.0,396425,experiment,view,153.4292078
11:09.3,310023,experiment,enroll,45.76560784
23:33.1,853175,control,view,89.06503348
23:57.2,487590,control,view,195.7244312
47:14.0,686107,control,view,102.0600321
03:34.9,572588,experiment,view,16.41016103
08:39.6,827594,experiment,enroll,205.204677
49:23.2,818628,experiment,view,164.8823669
39:28.5,268318,experiment,enroll,267.3610573
56:12.0,497519,control,view,85.58545327
52:04.2,898383,experiment,view,272.404419
01:21.0,240855,experiment,view,163.1046608
37:11.3,631961,experiment,view,68.93497802
45:29.6,378124,experiment,enroll,33.94979499
50:15.0,828183,control,view,9.622327783
33:41.9,609292,experiment,view,140.0785068
55:42.7,331857,control,view,168.3816207
13:40.1,750333,control,view,70.51625803
13:08.4,396862,experiment,view,141.8078291
51:22.5,795937,experiment,view,54.91120742
20:40.3,608155,control,view,50.56099851
32:34.0,914239,experiment,view,98.8439246
37:45.0,911904,experiment,view,80.11665666
54:28.1,521710,experiment,view,49.07657352
23:25.7,822776,control,view,93.14969637
13:54.8,854579,experiment,view,190.1452421
38:07.6,891157,control,enroll,139.0742274
57:47.7,506397,experiment,view,121.2723803
27:03.9,439056,control,view,25.28552215
20:14.5,382026,control,view,168.8284012
37:05.9,295061,experiment,view,96.80521951
41:35.9,549774,experiment,enroll,179.3605292
45:36.1,883972,control,view,0.591274708
57:50.5,562363,experiment,enroll,260.4566806
04:24.9,620276,control,view,99.04589134
10:39.6,452529,control,view,115.6108763
26:20.1,905504,control,enroll,244.7547558
21:35.8,467819,control,view,95.27672182
28:19.7,395323,experiment,view,98.04153581
39:55.2,477291,control,view,96.75895774
42:09.5,495595,experiment,view,144.5411123
25:37.7,368562,control,view,279.1944538
30:12.9,464874,experiment,view,114.0658906
43:58.4,770438,experiment,enroll,204.9138738
12:07.8,931964,experiment,view,112.7540484
26:36.7,289320,control,view,188.8636976
29:42.9,434182,experiment,view,139.5394767
35:54.6,593620,experiment,view,102.557288
50:43.6,554974,experiment,view,121.2855813
51:13.5,870338,control,view,192.3060709
24:18.4,287862,experiment,enroll,127.2804047
30:34.8,386597,experiment,enroll,165.5855637
46:28.6,498258,experiment,view,143.5479638
23:10.5,774614,experiment,enroll,181.2054891
24:01.8,787066,control,view,105.6573044
00:08.3,597818,control,view,249.2672855
32:42.8,928935,control,view,123.8446168
34:10.8,928935,control,view,
02:27.5,388833,experiment,view,221.7491277
40:15.6,590171,experiment,view,139.7398289
52:11.3,597236,experiment,view,109.8108664
53:25.6,790317,experiment,view,135.8152189
55:37.7,648131,experiment,view,289.0711371
10:23.3,265879,control,view,26.99300401
26:07.8,634332,experiment,view,146.1909692
07:57.2,603507,control,view,56.86355576
14:13.9,355902,control,view,19.06721155
45:33.8,516079,control,enroll,71.50628667
12:52.1,508159,control,view,30.64334725
16:22.8,561723,experiment,view,24.58550493
15:33.9,568107,experiment,view,147.9666765
26:29.0,488329,experiment,view,219.1065259
31:11.1,337582,control,enroll,212.7504867
41:54.2,887253,control,view,132.0655212
29:37.1,703323,experiment,view,18.47880331
26:09.1,683552,experiment,view,208.8421385
10:18.7,797747,experiment,view,141.0761241
22:03.7,838255,experiment,view,232.1434802
45:07.9,499482,control,view,190.9832288
28:29.8,789700,experiment,enroll,214.7287088
34:24.0,409998,experiment,view,278.7796755
52:56.6,324738,control,view,125.3461824
53:33.5,407672,experiment,view,96.37477487
43:37.0,921280,control,view,71.74660817
05:05.1,495587,experiment,view,34.67139716
36:04.8,498472,control,view,102.6624777
51:35.3,766894,experiment,view,44.99378007
10:05.6,488575,control,view,104.2330073
43:57.0,250997,control,view,265.9908983
50:21.3,241100,experiment,enroll,239.1147247
53:07.6,527464,experiment,view,85.84654208
32:47.8,776278,experiment,view,25.68241085
51:14.7,667093,control,view,126.2000081
51:46.3,890756,control,view,14.69218378
05:21.9,610543,control,view,131.2060895
11:10.4,316385,experiment,enroll,192.8766157
21:50.6,530594,experiment,view,154.1082583
53:24.4,930119,experiment,view,50.27403397
02:38.4,584017,control,view,32.65862319
03:10.7,712870,control,view,123.3584722
13:54.9,417218,experiment,view,147.1498106
01:16.9,830472,control,enroll,1.075522856
08:16.8,795620,experiment,view,153.8499656
17:30.9,775877,control,enroll,160.9981285
36:22.8,866181,experiment,view,236.2053936
46:52.0,828924,experiment,view,218.9700838
53:12.4,650230,experiment,view,77.70919442
36:03.2,640816,experiment,view,179.3788401
40:02.5,510206,control,view,117.967854
23:40.5,514299,experiment,view,131.4055311
11:42.6,681373,control,view,132.2483623
18:29.2,593520,experiment,enroll,21.86490327
02:18.6,357098,experiment,view,123.4906239
30:31.5,834271,experiment,view,182.3675001
08:28.4,487748,control,view,162.9762877
28:32.6,472832,experiment,view,131.2225977
29:05.8,727837,experiment,view,83.1114787
37:33.9,560818,control,view,145.660692
43:33.2,580414,experiment,view,159.4513921
59:22.8,672217,control,view,82.09396801
28:16.7,499955,experiment,view,75.24739612
04:48.1,505506,control,view,40.83125996
19:52.4,201675,experiment,view,294.6450373
28:48.3,378352,control,view,116.1289139
16:38.4,435258,experiment,view,98.28170032
52:31.7,816801,control,enroll,71.13174393
42:53.3,586321,experiment,enroll,115.2381403
52:28.3,529868,experiment,enroll,203.81214
04:06.0,541414,experiment,view,173.0824475
20:58.4,772490,experiment,view,113.925549
42:50.7,685948,control,view,72.6558898
01:48.2,559781,experiment,view,187.2433081
51:05.6,834992,experiment,enroll,173.8432133
50:03.6,341384,control,view,22.62127236
26:47.9,910696,control,enroll,125.8245917
26:48.5,224771,experiment,view,194.2574467
37:44.6,698537,experiment,enroll,181.0689908
01:13.5,641751,control,enroll,69.75179906
16:04.5,426707,control,view,52.17803986
40:15.9,842871,control,view,110.2312205
34:28.9,591873,control,view,50.05042608
42:58.8,411743,control,view,177.1508321
10:48.7,327146,control,view,99.48695891
48:48.2,725050,control,view,103.4828452
54:10.0,396667,control,view,24.74975637
55:21.4,719857,control,view,95.48329793
21:35.8,521012,control,view,187.9407218
59:36.6,448457,control,view,88.8023318
50:24.5,415139,control,enroll,122.8882489
01:27.6,324017,experiment,view,74.48072815
27:53.4,490303,control,view,83.8922909
38:48.5,415163,control,view,145.4612659
36:21.2,694696,experiment,view,197.3923665
21:38.8,553755,experiment,view,47.99531031
24:50.2,555054,control,view,71.04784813
26:23.6,302910,experiment,view,175.4213831
02:35.4,783731,experiment,view,135.6042817
10:47.1,620528,experiment,enroll,83.81678253
24:41.3,495643,experiment,view,153.0367256
28:53.6,804026,experiment,view,357.8008541
34:18.1,286735,experiment,view,90.04561144
05:01.3,893114,experiment,view,253.2611434
35:17.1,340190,control,view,122.8150497
49:19.8,747068,experiment,view,68.63969337
59:02.2,460170,experiment,view,197.5812842
20:11.6,654038,control,view,174.7213363
24:01.5,544913,control,view,68.24313275
24:29.8,215071,control,view,85.65365509
04:05.5,416336,control,view,79.26627147
30:00.8,612292,control,enroll,226.8387453
58:44.1,510900,control,enroll,75.61425944
52:20.1,887401,control,view,6.153493559
14:09.0,297501,experiment,view,225.8309083
14:18.4,839187,control,enroll,221.057596
58:01.1,823172,control,view,118.3105041
17:31.2,934848,experiment,view,284.9306284
21:00.4,896350,experiment,view,48.67140796
52:15.5,555916,experiment,view,320.8429925
39:13.8,753004,control,enroll,95.69554768
48:07.4,751394,control,enroll,115.0861305
22:25.9,417569,control,view,137.0819468
23:52.1,417569,control,view,
01:29.9,573701,experiment,view,42.22825007
19:44.9,663424,control,view,57.28307077
42:39.6,510055,experiment,view,144.1912944
43:11.4,510055,experiment,view,144.1912944
17:07.5,357601,experiment,view,68.67994019
45:28.8,866783,experiment,view,76.29390114
54:40.0,819975,control,view,107.2468788
02:09.6,669938,control,view,177.5053123
20:05.3,632589,experiment,view,1.13730992
22:51.6,273733,control,view,21.93919703
40:18.1,360254,experiment,view,34.31284055
10:06.2,785866,experiment,view,175.3850535
12:38.1,739663,experiment,view,125.772641
05:14.7,589245,experiment,enroll,98.04087624
37:57.5,937193,experiment,enroll,31.85299374
20:56.6,460676,experiment,view,16.76810708
58:54.0,861410,experiment,view,6.821925365
02:22.9,754120,control,view,32.04061498
32:58.2,310468,experiment,view,148.9444712
49:34.7,668007,control,enroll,185.6008074
00:33.5,725674,experiment,view,203.2079046
59:07.7,219188,control,view,129.4084999
13:40.1,661557,control,view,104.1165275
50:11.9,515337,control,view,122.3705954
13:23.4,419709,control,view,242.5054647
59:27.9,205206,experiment,view,146.0358531
01:07.3,459814,experiment,view,25.66935538
26:27.0,249678,control,enroll,69.02419115
28:39.1,559318,experiment,view,175.7547453
19:30.3,585155,control,view,155.3208566
28:33.0,607814,experiment,enroll,103.6162382
07:11.3,424026,control,view,117.5478035
16:21.9,346895,control,view,45.48035189
40:37.0,534082,control,view,176.6539915
20:26.7,575152,control,view,191.5378577
33:05.1,296139,control,view,60.18786434
37:59.3,386772,experiment,view,118.2209822
29:35.2,373653,control,view,63.92906444
44:20.5,788177,experiment,enroll,58.54682394
04:44.9,230065,control,view,81.23105656
31:36.7,533639,experiment,view,16.36474494
52:18.7,551450,control,view,81.08393053
02:03.4,536510,control,view,38.24623556
04:59.2,322818,control,view,48.18936358
31:43.4,540362,control,view,151.8952233
54:24.6,475954,control,view,117.2009738
